BATHRM,HF_BATHRM,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,ZIPCODE,WARD,PRIME,AC_N,AC_Y,QUADRANT_NE,QUADRANT_NW,QUADRANT_SE,QUADRANT_SW,PRICE,INDEX_BIN
3,0,8,4,2012.0,1.0,2,4960,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1300000.0,51
3,1,8,4,2018.0,1.0,1,5731,20012.0,4,5.125,0.0,1.0,0.0,1.0,0.0,0.0,801815.0,32
2,1,8,4,2014.0,1.0,1,4804,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
2,1,6,3,2003.0,1.0,1,4613,20012.0,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,375000.0,14
1,2,7,3,2004.0,1.0,1,4498,20012.0,4,4.75,0.0,1.0,0.0,1.0,0.0,0.0,940000.0,37
3,1,8,5,2015.0,1.0,2,8316,20012.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1455000.0,58
3,1,8,4,2000.0,1.0,2,12159,20012.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,875000.0,34
3,1,10,4,2007.0,1.0,2,5000,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,845000.0,33
2,1,8,4,2008.0,1.0,1,5600,20011.0,4,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,755000.0,30
3,1,9,4,2013.0,1.0,2,10766,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,550000.0,21
3,1,9,4,2014.0,1.0,1,5011,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1250000.0,49
2,2,8,4,2015.0,1.0,1,4600,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,813000.0,32
2,1,8,4,2012.0,1.0,1,4846,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1000000.0,39
2,1,8,3,2014.0,1.0,1,4641,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,750000.0,29
2,2,8,4,2018.0,1.0,1,5345,20011.0,4,5.125,0.0,1.0,0.0,1.0,0.0,0.0,366000.0,14
2,2,6,3,2002.0,1.0,1,3886,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,1325000.0,52
2,2,8,5,2001.0,1.0,1,3886,20011.0,4,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,350000.0,13
3,0,9,4,2002.0,1.0,1,3886,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1000000.0,39
3,1,9,4,2012.0,1.0,1,5649,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,552000.0,22
3,1,9,4,2016.0,1.0,1,3886,20011.0,4,3.75,0.0,1.0,0.0,1.0,0.0,0.0,575000.0,22
2,1,9,4,2014.0,1.0,1,3886,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,470000.0,18
1,0,7,4,2001.0,1.0,1,2180,20011.0,4,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,1355000.0,54
2,0,7,4,2007.0,1.0,2,2180,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,606000.0,24
3,1,6,3,2003.0,1.0,1,4224,20011.0,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,800000.0,31
3,1,8,5,2011.0,1.0,1,4365,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1120000.0,44
2,0,8,4,2016.0,1.0,2,3497,20011.0,4,3.75,1.0,0.0,0.0,1.0,0.0,0.0,965000.0,38
1,1,6,3,2011.0,1.0,0,1615,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,410000.0,16
2,0,6,3,2010.0,1.0,0,1615,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1250000.0,49
2,0,7,4,2005.0,1.0,1,2768,20011.0,4,6.375,1.0,0.0,0.0,1.0,0.0,0.0,1085000.0,43
2,1,7,4,2011.0,1.0,1,2953,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1090000.0,43
2,1,8,4,2013.0,1.0,1,6005,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,417500.0,16
2,1,8,4,2018.0,1.0,2,4335,20011.0,4,5.125,1.0,0.0,0.0,1.0,0.0,0.0,1000000.0,39
3,1,10,5,2009.0,1.0,1,4000,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
1,2,8,3,2014.0,1.0,1,4313,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,799000.0,31
1,1,8,3,2006.0,1.0,1,6668,20011.0,4,7.875,0.0,1.0,0.0,1.0,0.0,0.0,139928.0,5
2,2,7,3,2013.0,1.0,1,11062,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,670000.0,26
3,2,9,5,2010.0,1.0,2,7868,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,685000.0,27
3,0,7,3,2003.0,1.0,1,7153,20012.0,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,715000.0,28
3,0,11,4,2006.0,1.0,1,7226,20012.0,4,7.875,0.0,1.0,0.0,1.0,0.0,0.0,337000.0,13
3,1,7,4,2014.0,1.0,2,6304,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,700000.0,27
3,1,7,5,2017.0,1.0,2,7045,20012.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,610000.0,24
2,1,6,3,2002.0,1.0,1,9108,20012.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,820000.0,32
2,0,6,3,2002.0,1.0,1,5515,20012.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,905000.0,36
3,1,9,4,2001.0,1.0,1,6302,20012.0,4,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,1160000.0,46
2,1,8,4,2014.0,1.0,2,6728,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,859500.0,34
2,1,9,4,2006.0,1.0,1,8326,20012.0,4,7.875,0.0,1.0,0.0,1.0,0.0,0.0,799900.0,31
3,1,6,3,2012.0,1.0,1,5000,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,245000.0,9
2,1,7,4,2006.0,1.0,1,5000,20012.0,4,7.875,0.0,1.0,0.0,1.0,0.0,0.0,765000.0,30
3,1,8,4,2016.0,1.0,2,5000,20012.0,4,3.75,0.0,1.0,0.0,1.0,0.0,0.0,425000.0,16
3,0,10,5,2017.0,1.0,2,7459,20012.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,784000.0,31
3,1,9,4,2015.0,1.0,1,5877,20012.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,254000.0,10
2,0,7,3,2000.0,1.0,2,5000,20012.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,670000.0,26
2,1,10,3,2015.0,1.0,2,5000,20012.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,751000.0,30
3,2,7,3,2005.0,1.0,0,5194,20012.0,4,6.375,0.0,1.0,0.0,1.0,0.0,0.0,899000.0,35
2,2,10,4,2010.0,1.0,2,12709,20012.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,511000.0,20
2,0,6,4,2018.0,1.0,1,2179,20011.0,4,5.125,1.0,0.0,0.0,1.0,0.0,0.0,568000.0,22
3,0,8,3,2007.0,1.0,2,2160,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,615500.0,24
3,1,7,3,2012.0,1.0,2,1680,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,750000.0,29
2,0,8,3,2014.0,1.0,2,2100,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1350000.0,53
2,1,7,3,2016.0,1.0,2,2160,20011.0,4,3.75,0.0,1.0,0.0,1.0,0.0,0.0,1300000.0,51
2,1,7,3,2005.0,1.0,2,2160,20011.0,4,6.375,0.0,1.0,0.0,1.0,0.0,0.0,1209500.0,48
2,1,8,3,2010.0,1.0,2,2160,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,545000.0,21
2,0,8,3,2000.0,1.0,2,2160,20011.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,971000.0,38
2,0,7,3,2016.0,1.0,2,2160,20011.0,4,3.75,0.0,1.0,0.0,1.0,0.0,0.0,872500.0,34
2,0,7,3,2004.0,1.0,2,2160,20011.0,4,4.75,0.0,1.0,0.0,1.0,0.0,0.0,680000.0,27
2,1,8,3,2017.0,1.0,2,2160,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1295000.0,51
2,0,7,3,2007.0,1.0,2,2160,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,465000.0,18
3,0,7,3,2004.0,1.0,2,2160,20011.0,4,4.75,0.0,1.0,0.0,1.0,0.0,0.0,1005000.0,40
2,1,7,3,2000.0,1.0,2,2160,20011.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,1450000.0,57
2,1,7,3,2002.0,1.0,2,2160,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,905000.0,36
3,0,7,3,2009.0,1.0,2,1765,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,769000.0,30
2,1,8,4,2009.0,1.0,1,2833,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1000000.0,39
1,0,8,4,2004.0,1.0,0,2000,20011.0,4,4.75,1.0,0.0,0.0,1.0,0.0,0.0,975000.0,38
1,1,8,4,2001.0,1.0,1,2000,20011.0,4,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,718000.0,28
2,1,8,3,2002.0,1.0,1,6668,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,769000.0,30
1,0,6,3,2014.0,1.0,1,6633,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,875000.0,34
3,2,10,5,2007.0,1.0,1,4617,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,807470.0,32
2,0,10,4,2003.0,1.0,1,3526,20011.0,4,4.0,1.0,0.0,0.0,1.0,0.0,0.0,300000.0,11
2,2,8,3,2000.0,1.0,1,5524,20011.0,4,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,699000.0,27
3,1,9,4,2012.0,1.0,1,4125,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,660000.0,26
3,1,8,4,2013.0,1.0,1,3900,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,710000.0,28
2,0,5,2,2004.0,1.0,0,1906,20009.0,1,4.75,0.0,1.0,0.0,1.0,0.0,0.0,859000.0,34
2,1,6,3,2014.0,1.0,0,1832,20009.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,460000.0,18
1,1,7,3,2007.0,1.0,0,1834,20009.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,397000.0,15
3,1,7,3,2001.0,1.0,0,2043,20010.0,1,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,300000.0,11
3,1,6,4,2012.0,1.0,0,2019,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,380000.0,15
2,0,6,3,2001.0,1.0,1,1727,20010.0,1,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,1255000.0,50
1,2,6,3,2011.0,1.0,1,1520,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,422000.0,16
2,0,6,3,2004.0,1.0,1,1520,20010.0,1,4.75,1.0,0.0,0.0,1.0,0.0,0.0,483000.0,19
2,0,7,4,2015.0,1.0,1,1520,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,710000.0,28
1,0,6,3,2009.0,1.0,1,1520,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,838150.0,33
1,0,6,3,2007.0,1.0,1,1520,20010.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,725000.0,28
1,0,6,3,2000.0,1.0,1,1520,20010.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1302700.0,52
2,0,7,4,2006.0,1.0,1,1520,20010.0,1,7.875,1.0,0.0,0.0,1.0,0.0,0.0,404732.0,16
1,1,6,3,2006.0,1.0,1,1518,20010.0,1,7.875,1.0,0.0,0.0,1.0,0.0,0.0,616000.0,24
3,0,6,3,2010.0,1.0,2,5304,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,567000.0,22
3,1,8,3,2006.0,1.0,1,8737,20011.0,4,7.875,0.0,1.0,0.0,1.0,0.0,0.0,1075000.0,42
3,0,7,4,2012.0,1.0,0,7568,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,801000.0,32
1,2,6,3,2017.0,1.0,1,5370,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,810000.0,32
2,0,8,4,2014.0,1.0,0,9250,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1090000.0,43
3,0,5,4,2015.0,1.0,1,8989,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1110000.0,44
2,0,7,3,2013.0,1.0,1,7994,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,956750.0,38
2,0,6,3,2013.0,1.0,0,7173,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,910000.0,36
2,2,9,3,2010.0,1.0,1,5242,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,854000.0,34
3,0,7,4,2017.0,1.0,2,2943,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,260000.0,10
2,1,7,4,2010.0,1.0,1,4800,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,1100000.0,43
3,2,9,4,2015.0,1.0,2,4800,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
2,2,8,3,2017.0,1.0,1,5014,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,1220000.0,48
3,0,8,4,2015.0,1.0,1,5017,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1325000.0,52
2,0,8,4,2013.0,1.0,1,5014,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1350000.0,53
2,0,8,4,2009.0,1.0,1,5014,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,447500.0,17
2,0,8,4,2001.0,1.0,1,3550,20009.0,1,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,1343750.0,53
2,1,10,4,2006.0,1.0,1,3206,20009.0,1,7.875,0.0,1.0,0.0,1.0,0.0,0.0,355000.0,14
1,1,6,3,2003.0,1.0,1,2200,20010.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,960000.0,38
3,1,8,4,2008.0,1.0,2,4150,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,672500.0,26
2,2,8,4,2018.0,1.0,1,1777,20009.0,1,5.125,0.0,1.0,0.0,1.0,0.0,0.0,646000.0,25
3,0,7,3,2013.0,1.0,0,1790,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,330000.0,13
2,0,7,3,2000.0,1.0,0,1790,20009.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,849000.0,33
2,1,7,4,2008.0,1.0,0,1790,20009.0,1,4.928571428571429,0.0,1.0,0.0,1.0,0.0,0.0,1161000.0,46
2,0,8,4,2007.0,1.0,1,2624,20010.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,815000.0,32
2,1,9,5,2004.0,1.0,0,1482,20010.0,1,4.75,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
3,1,8,5,2009.0,1.0,1,1943,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1250000.0,49
2,0,7,4,2005.0,1.0,0,2187,20011.0,4,6.375,1.0,0.0,0.0,1.0,0.0,0.0,753500.0,30
1,0,6,3,2007.0,1.0,0,2933,20011.0,4,7.5,1.0,0.0,0.0,1.0,0.0,0.0,764500.0,30
2,1,6,3,2010.0,1.0,0,2956,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1126000.0,45
1,1,7,3,2004.0,1.0,0,2978,20011.0,4,4.75,0.0,1.0,0.0,1.0,0.0,0.0,1010000.0,40
2,1,7,4,2016.0,1.0,0,3021,20011.0,4,3.75,1.0,0.0,0.0,1.0,0.0,0.0,700000.0,27
3,0,8,5,2013.0,1.0,1,3066,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,850000.0,33
2,1,7,3,2004.0,1.0,0,1660,20011.0,4,4.75,1.0,0.0,0.0,1.0,0.0,0.0,850000.0,33
2,1,7,3,2007.0,1.0,0,1660,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,795000.0,31
3,1,7,4,2013.0,1.0,0,1660,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,840000.0,33
1,0,7,3,2001.0,1.0,0,1660,20011.0,4,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,395000.0,15
1,1,6,3,2008.0,1.0,0,3169,20011.0,4,4.928571428571429,1.0,0.0,0.0,1.0,0.0,0.0,750000.0,29
2,1,8,4,2014.0,1.0,1,5014,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,630000.0,25
3,0,8,4,2017.0,1.0,1,4914,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1150000.0,45
2,0,7,4,2011.0,1.0,2,3580,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,815000.0,32
2,1,8,4,2004.0,1.0,1,4673,20011.0,4,4.75,0.0,1.0,0.0,1.0,0.0,0.0,799000.0,31
1,0,6,2,2017.0,1.0,0,2100,20010.0,1,4.25,1.0,0.0,0.0,1.0,0.0,0.0,899000.0,35
1,0,7,4,2010.0,1.0,1,2301,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,825000.0,32
2,0,6,4,2013.0,1.0,1,2289,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,252700.0,10
1,1,6,3,2001.0,1.0,0,1958,20010.0,1,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,372500.0,14
2,1,8,4,2012.0,1.0,2,1450,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,445000.0,17
3,0,7,2,2004.0,1.0,1,2205,20010.0,1,4.75,1.0,0.0,0.0,1.0,0.0,0.0,395000.0,15
3,1,8,4,2018.0,1.0,0,2205,20010.0,1,5.125,0.0,1.0,0.0,1.0,0.0,0.0,320000.0,12
3,1,6,3,2017.0,1.0,0,1183,20010.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1127500.0,45
1,0,6,2,2001.0,1.0,0,1192,20010.0,1,6.7727272727272725,1.0,0.0,0.0,1.0,0.0,0.0,867500.0,34
2,0,6,3,2015.0,1.0,0,1068,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1037500.0,41
2,0,6,3,2016.0,1.0,0,1144,20010.0,1,3.75,1.0,0.0,0.0,1.0,0.0,0.0,1030000.0,41
2,0,6,2,2009.0,1.0,0,1167,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,980450.0,39
2,0,5,3,2015.0,1.0,0,1167,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,624000.0,24
2,0,5,2,2006.0,1.0,0,1182,20010.0,1,7.875,1.0,0.0,0.0,1.0,0.0,0.0,871000.0,34
3,1,8,5,2012.0,1.0,2,6200,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,775000.0,30
1,0,7,3,2000.0,1.0,0,1764,20010.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,535000.0,21
2,1,5,3,2015.0,1.0,0,1764,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,492500.0,19
2,1,10,4,2015.0,1.0,1,3720,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1375000.0,54
1,0,6,3,2016.0,1.0,0,2027,20009.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,680000.0,27
2,2,6,4,2013.0,1.0,1,6000,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,415000.0,16
3,0,9,4,2001.0,1.0,2,6121,20011.0,4,6.7727272727272725,0.0,1.0,0.0,1.0,0.0,0.0,137714.0,5
2,1,7,3,2017.0,1.0,1,1320,20010.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,710000.0,28
2,1,7,3,2015.0,1.0,1,1320,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,730000.0,29
3,1,8,4,2007.0,1.0,1,1320,20010.0,1,7.5,0.0,1.0,0.0,1.0,0.0,0.0,171000.0,6
2,0,8,5,2015.0,1.0,1,1320,20010.0,1,3.5,1.0,0.0,0.0,1.0,0.0,0.0,815175.0,32
3,1,8,4,2007.0,1.0,1,1779,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,590000.0,23
2,1,8,3,2010.0,1.0,1,3298,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,490000.0,19
2,0,10,3,2003.0,1.0,1,3238,20011.0,4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1057000.0,42
1,0,7,4,2000.0,1.0,0,1700,20011.0,4,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,384000.0,15
3,1,7,4,2015.0,1.0,0,1700,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,770000.0,30
1,0,8,4,2017.0,1.0,0,1700,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,800000.0,31
3,2,7,5,2013.0,1.0,0,1700,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,1200000.0,47
2,0,5,2,2009.0,1.0,0,1162,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,936500.0,37
1,0,5,2,2008.0,1.0,0,1082,20010.0,1,4.928571428571429,1.0,0.0,0.0,1.0,0.0,0.0,920000.0,36
2,0,5,2,2017.0,1.0,0,1082,20010.0,1,4.25,1.0,0.0,0.0,1.0,0.0,0.0,1075000.0,42
2,0,5,2,2010.0,1.0,1,1350,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,1000000.0,39
2,0,4,2,2009.0,1.0,1,1350,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,927000.0,37
2,1,8,4,2016.0,1.0,0,2629,20010.0,1,3.75,0.0,1.0,0.0,1.0,0.0,0.0,1450000.0,57
2,1,6,3,2002.0,1.0,1,2651,20010.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,357500.0,14
1,1,6,4,2015.0,1.0,0,1250,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,935000.0,37
2,1,6,4,2015.0,1.0,0,1250,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,677000.0,27
2,0,6,3,2015.0,1.0,1,1250,20010.0,1,3.5,0.0,1.0,0.0,1.0,0.0,0.0,515000.0,20
3,1,10,5,2005.0,1.0,2,7378,20010.0,1,6.375,0.0,1.0,0.0,1.0,0.0,0.0,500000.0,19
1,0,6,3,2007.0,1.0,1,2209,20010.0,1,7.5,1.0,0.0,0.0,1.0,0.0,0.0,1135000.0,45
1,1,6,2,2006.0,1.0,1,2207,20010.0,1,7.875,1.0,0.0,0.0,1.0,0.0,0.0,665000.0,26
3,1,9,4,2003.0,1.0,1,2785,20010.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.0,120698.0,4
3,0,10,3,2016.0,1.0,0,2067,20010.0,1,3.75,1.0,0.0,0.0,1.0,0.0,0.0,730100.0,29
3,2,9,4,2002.0,1.0,0,1943,20009.0,1,4.25,1.0,0.0,0.0,1.0,0.0,0.0,440000.0,17
2,2,10,4,2009.0,1.0,1,9391,20011.0,4,3.25,1.0,0.0,0.0,1.0,0.0,0.0,620000.0,24
2,1,8,3,2015.0,1.0,2,6500,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,1050000.0,41
2,1,9,4,2015.0,1.0,1,5170,20011.0,4,3.5,1.0,0.0,0.0,1.0,0.0,0.0,770000.0,30
3,1,10,5,2017.0,1.0,1,7690,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,775000.0,30
1,1,6,3,2010.0,1.0,1,1503,20010.0,1,3.25,1.0,0.0,0.0,1.0,0.0,0.0,734000.0,29
1,1,6,3,2005.0,1.0,1,1392,20010.0,1,6.375,1.0,0.0,0.0,1.0,0.0,0.0,915000.0,36
1,1,6,3,2004.0,1.0,1,1315,20010.0,1,4.75,1.0,0.0,0.0,1.0,0.0,0.0,804000.0,32
3,1,6,3,2014.0,1.0,1,1226,20010.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,215000.0,8
2,1,6,3,2004.0,1.0,0,1678,20010.0,1,4.75,0.0,1.0,0.0,1.0,0.0,0.0,496100.0,19
1,1,6,3,2003.0,1.0,1,1830,20010.0,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,729000.0,29
2,0,8,3,2017.0,1.0,0,1749,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,1015000.0,40
1,1,8,4,2005.0,1.0,0,1749,20011.0,4,6.375,1.0,0.0,0.0,1.0,0.0,0.0,350000.0,13
1,0,7,4,2002.0,1.0,0,1749,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,730000.0,29
3,1,9,4,2012.0,1.0,1,3291,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,801000.0,32
3,1,9,5,2017.0,1.0,1,3224,20011.0,4,4.25,1.0,0.0,0.0,1.0,0.0,0.0,975000.0,38
2,2,8,4,2007.0,1.0,1,3226,20011.0,4,7.5,0.0,1.0,0.0,1.0,0.0,0.0,605000.0,24
2,2,8,4,2004.0,1.0,1,3224,20011.0,4,4.75,1.0,0.0,0.0,1.0,0.0,0.0,780000.0,31
3,0,8,4,2017.0,1.0,0,6880,20011.0,4,4.25,0.0,1.0,0.0,1.0,0.0,0.0,447500.0,17
2,1,6,3,2013.0,1.0,1,6138,20011.0,4,3.25,0.0,1.0,0.0,1.0,0.0,0.0,650000.0,25
3,0,8,4,2003.0,1.0,1,2400,20009.0,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,710000.0,28
3,0,9,3,2003.0,1.0,1,2400,20009.0,1,4.0,1.0,0.0,0.0,1.0,0.0,0.0,989000.0,39
1,1,6,3,2000.0,1.0,1,1218,20009.0,1,9.083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,670000.0,26
3,1,6,3,2017.0,1.0,1,1275,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,742000.0,29
3,0,8,5,2002.0,1.0,0,1234,20009.0,1,4.25,0.0,1.0,0.0,1.0,0.0,0.0,219000.0,8
3,0,9,3,2010.0,1.0,0,1025,20009.0,1,3.25,0.0,1.0,0.0,1.0,0.0,0.0,960000.0,38
2,0,6,3,2015.0,1.0,1,7088,20011.0,4,3.5,0.0,1.0,0.0,1.0,0.0,0.0,995000.0,39
3,1,10,4,2000.0,1.0,1,5400,20011.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,1435000.0,57
1,0,6,2,2000.0,1.0,1,6227,20011.0,4,9.083333333333334,0.0,1.0,0.0,1.0,0.0,0.0,1310000.0,52
