index,BATHRM,HF_BATHRM,AC,ROOMS,BEDRM,SALEDATE,KITCHENS,FIREPLACES,LANDAREA,LONGITUDE,LATITUDE,QUADRANT,PRICE,ZIPCODE,WARD
29889,1,0,N,6,3,2017,1,0,2644,-77.02278384,38.94685848,NW,620000,20011,4
29890,3,1,Y,10,4,2015,1,0,2756,-77.02278071,38.94680659,NW,725000,20011,4
29891,3,1,Y,8,3,2017,1,0,2558,-77.0227785,38.94675822,NW,890000,20011,4
29892,3,1,Y,6,4,2016,1,0,2353,-77.02277629,38.9467093,NW,760000,20011,4
29893,1,0,N,8,3,2004,2,0,2149,-77.02277351,38.94666057,NW,288000,20011,4
29894,3,1,Y,10,4,2014,1,0,1845,-77.02278985,38.94653724,NW,689600,20011,4
29895,4,0,Y,10,5,2017,1,0,1446,-77.02282479,38.94650156,NW,810000,20011,4
29896,2,1,N,6,3,2016,1,0,1284,-77.02285973,38.94645435,NW,511602,20011,4
29897,3,1,Y,7,4,2005,1,0,1847,-77.02338485,38.94754488,NW,503000,20011,4
29898,2,0,N,9,4,2017,1,0,1847,-77.02338752,38.94759893,NW,560000,20011,4
29899,3,1,Y,10,3,2014,1,0,1847,-77.02339031,38.94765577,NW,660000,20011,4
29900,2,0,N,6,4,2008,1,0,1847,-77.02340087,38.94787404,NW,490000,20011,4
29901,3,1,Y,7,4,2015,2,1,1500,-77.01105164,38.91279904,NW,905000,20001,5
29902,1,0,Y,6,3,2007,1,0,1500,-77.01050626,38.91278251,NW,397000,20001,5
29903,2,0,Y,6,3,1999,1,0,1500,-77.01044757,38.91278252,NW,155000,20001,5
29904,3,1,Y,6,4,2015,1,1,1499,-77.01082023,38.91278699,NW,700000,20001,5
29905,3,0,Y,6,2,2005,2,0,1501,-77.01087523,38.91278987,NW,535000,20001,5
29906,3,2,Y,8,4,2012,1,2,1600,-77.01192209,38.91297885,NW,655000,20001,5
29907,2,1,Y,7,4,2010,2,1,1536,-77.0130974,38.91315502,NW,594500,20001,5
29908,2,1,Y,6,3,2018,1,1,1536,-77.01303872,38.91315502,NW,896000,20001,5
29909,2,1,N,7,4,2005,2,0,1850,-77.01267833,38.91277933,NW,420000,20001,5
29910,3,1,Y,8,5,2012,2,0,1850,-77.0128198,38.91278129,NW,790000,20001,5
29911,3,0,Y,6,3,2014,2,1,1850,-77.01289071,38.91278345,NW,705000,20001,5
29912,3,1,Y,7,4,2008,2,1,1850,-77.01296093,38.91278056,NW,365000,20001,5
29913,4,1,Y,8,4,2012,2,0,1850,-77.01303011,38.91278037,NW,351500,20001,5
29914,3,0,Y,7,4,2003,1,1,1850,-77.01310241,38.91278189,NW,389000,20001,5
29915,3,1,Y,8,5,2016,2,0,1742,-77.01326868,38.91278827,NW,1100000,20001,5
29916,2,1,N,6,4,2017,1,0,1512,-77.01080077,38.91679786,NW,822222,20001,5
29917,3,0,Y,8,5,2005,1,0,1078,-77.01061213,38.91680941,NW,539900,20001,5
29918,4,1,Y,10,5,2017,1,0,1112,-77.01049451,38.91680239,NW,1420000,20001,5
29919,3,0,Y,9,5,1999,1,1,1152,-77.01197531,38.91680658,NW,250,20001,5
29920,3,1,Y,6,3,2001,1,0,2852,-77.01033962,38.92217155,NW,250000,20001,5
29921,1,0,N,8,4,2000,1,0,1600,-77.02352381,38.95054353,NW,106200,20011,4
29922,1,1,N,6,3,2006,1,0,1600,-77.02352648,38.9505974,NW,359900,20011,4
29923,3,1,Y,10,4,2014,1,0,1360,-77.0235278,38.95076234,NW,665000,20011,4
29924,4,0,N,20,8,2009,1,0,2128,-77.02324559,38.95068447,NW,409000,20011,4
29925,3,1,Y,10,4,2015,1,0,2294,-77.02318066,38.95073232,NW,650000,20011,4
29926,3,1,Y,10,4,2013,2,1,2294,-77.02311767,38.95073386,NW,530000,20011,4
29927,3,1,Y,10,4,2012,1,0,2294,-77.02305641,38.9507355,NW,476850,20011,4
29928,1,0,N,9,2,1997,1,0,2292,-77.02267825,38.95074692,NW,105000,20011,4
29929,1,0,N,6,5,2003,1,0,2280,-77.0225532,38.95074992,NW,185000,20011,4
29930,2,0,N,9,2,2003,1,0,1125,-77.02229596,38.95080213,NW,230000,20011,4
29931,1,0,N,6,3,2005,1,0,1350,-77.02226407,38.95065088,NW,300000,20011,4
29932,3,1,Y,10,4,2012,1,0,1350,-77.02225756,38.95050477,NW,495000,20011,4
29933,1,0,N,8,4,2005,1,0,1350,-77.02225303,38.95040496,NW,309000,20011,4
29934,1,0,N,6,3,1992,1,0,1350,-77.02225082,38.95035532,NW,98000,20011,4
29935,2,0,Y,6,3,2015,1,0,1350,-77.02224873,38.95030641,NW,516000,20011,4
29936,2,0,Y,6,2,2016,1,0,1350,-77.02224432,38.95020894,NW,541000,20011,4
29937,3,1,Y,10,4,2015,1,0,1350,-77.02224211,38.95015877,NW,662500,20011,4
29938,1,0,N,9,4,2000,1,0,1350,-77.0222399,38.95010805,NW,140000,20011,4
29939,3,1,Y,8,4,2017,1,0,1200,-77.02318287,38.95184926,NW,771000,20011,4
29940,3,0,Y,5,3,2016,1,0,1524,-77.02006005,38.95518505,NW,505000,20011,4
29941,2,0,N,5,3,2001,1,0,1524,-77.02005796,38.95513992,NW,97043,20011,4
29942,2,0,N,7,3,2012,1,0,1524,-77.02005587,38.95509668,NW,242000,20011,4
29943,3,1,Y,10,3,2014,1,0,1524,-77.02005378,38.95505263,NW,460000,20011,4
29944,1,0,N,5,2,1999,1,0,1524,-77.02004995,38.95496561,NW,66000,20011,4
29945,1,0,N,5,2,2002,1,0,1524,-77.02007324,38.95492273,NW,132000,20011,4
29946,1,0,N,7,3,2008,1,0,1524,-77.02004554,38.95487941,NW,313450,20011,4
29947,3,1,Y,7,3,2012,1,0,1524,-77.02004148,38.95479158,NW,417700,20011,4
29948,2,1,Y,7,2,2010,1,1,1524,-77.02003521,38.95466141,NW,352000,20011,4
29949,1,0,N,5,2,2017,1,0,1524,-77.02003324,38.95461907,NW,365000,20011,4
29950,3,1,Y,8,3,2011,1,0,1524,-77.02002895,38.95453061,NW,404000,20011,4
29951,3,1,Y,8,4,2010,1,0,1820,-77.02172992,38.95513431,NW,440000,20011,4
29952,3,0,N,11,4,2018,1,0,1800,-77.02160128,38.95513812,NW,750000,20011,4
29953,1,0,N,6,3,2017,1,0,2208,-77.02147449,38.95514679,NW,516000,20011,4
29954,1,0,N,6,3,2015,1,0,2040,-77.02141127,38.95515554,NW,350000,20011,4
29955,3,1,Y,8,3,2016,1,0,1965,-77.02399965,38.96656525,NW,550000,20011,4
29956,2,1,Y,6,3,2005,1,0,1355,-77.02368394,38.9665537,NW,355000,20011,4
29957,2,1,Y,6,3,2018,1,0,1530,-77.02177501,38.95018615,NW,650000,20011,4
29958,1,1,N,7,3,2004,1,0,1530,-77.02177722,38.95023569,NW,295000,20011,4
29959,1,0,Y,6,3,2003,1,0,1530,-77.02177943,38.95028596,NW,270000,20011,4
29960,1,1,N,8,3,2018,1,0,1530,-77.02178593,38.95043495,NW,535000,20011,4
29961,3,1,Y,10,4,2013,1,0,1530,-77.02178826,38.95048486,NW,592000,20011,4
29962,3,0,N,8,4,2018,1,0,2533,-77.0215057,38.95076813,NW,550000,20011,4
29963,3,1,Y,10,4,2012,1,0,2545,-77.02144641,38.95076986,NW,479500,20011,4
29964,2,0,N,9,4,2007,1,0,1789,-77.01937913,38.94076445,NW,370000,20011,4
29965,1,0,N,7,3,2004,1,0,1789,-77.01937473,38.94070752,NW,250000,20011,4
29966,2,0,N,7,3,2004,1,0,1789,-77.01936559,38.94059906,NW,291000,20011,4
29967,3,1,Y,10,4,2012,1,1,1789,-77.01935581,38.94027908,NW,615000,20011,4
29968,1,1,N,7,3,1997,1,0,1789,-77.01935072,38.94022458,NW,68180,20011,4
29969,1,0,N,8,2,2000,1,0,1789,-77.01934886,38.94017099,NW,139500,20011,4
29970,3,0,N,6,4,2016,1,1,1789,-77.01934227,38.94011532,NW,710000,20011,4
29971,4,1,Y,10,5,2014,1,1,2358,-77.0193416,38.93975156,NW,840000,20011,4
29972,3,1,N,7,4,2012,1,1,2875,-77.01931102,38.93969707,NW,540000,20011,4
29973,1,1,N,8,3,1999,1,0,2375,-77.0193051,38.93955879,NW,99900,20011,4
29974,4,0,Y,10,4,2012,1,1,2500,-77.01929733,38.93942096,NW,590000,20011,4
29975,3,1,Y,10,4,2012,1,0,2950,-77.01929487,38.93928485,NW,570000,20011,4
29976,3,0,Y,7,4,2011,1,1,3800,-77.023943,38.96933341,NW,495000,20012,4
29977,1,1,N,5,3,2016,1,1,4730,-77.02381839,38.96971124,NW,460000,20012,4
29978,2,0,N,8,3,2014,1,0,3400,-77.02353424,38.96922251,NW,565500,20012,4
29979,1,0,N,7,3,2014,1,0,4730,-77.02283361,38.96971116,NW,515000,20012,4
29980,3,1,Y,8,5,2018,1,1,7588,-77.02394331,38.9692245,NW,950000,20012,4
29981,1,1,Y,6,3,2015,1,1,3388,-77.02354055,38.96945537,NW,488000,20012,4
29982,1,0,N,6,3,2002,1,1,3400,-77.02353612,38.96932124,NW,195000,20012,4
29983,3,0,N,6,4,2016,1,0,4370,-77.02263817,38.97018512,NW,678000,20012,4
29984,1,1,N,8,4,2006,1,1,3220,-77.02318859,38.97014232,NW,539000,20012,4
29985,2,0,Y,7,4,2008,1,1,2380,-77.02399014,38.97018576,NW,539000,20012,4
29986,1,1,N,8,3,2006,1,1,1845,-77.02400391,38.97028205,NW,480000,20012,4
29987,1,1,N,7,3,2010,1,0,1789,-77.02179553,38.96746579,NW,305000,20011,4
29988,1,1,Y,6,3,2017,1,0,1789,-77.02185333,38.96745974,NW,505000,20011,4
29989,1,0,N,7,3,2003,1,0,2152,-77.02223994,38.96761182,NW,135000,20012,4
29990,3,1,Y,6,4,2018,1,0,2152,-77.02223719,38.96765767,NW,645000,20012,4
29991,3,1,Y,8,3,2015,1,0,2152,-77.02221415,38.96777929,NW,585000,20012,4
29992,2,0,Y,6,3,2018,1,0,1623,-77.02222328,38.96782505,NW,590000,20012,4
29993,3,1,Y,8,3,2012,1,0,1789,-77.02185239,38.96777269,NW,395000,20012,4
29994,1,0,N,6,3,1982,1,0,1789,-77.02179735,38.96777243,NW,60000,20012,4
29995,1,2,Y,9,3,1999,1,0,5565,-77.02294187,38.97909844,NW,147900,20012,4
29996,2,1,Y,6,3,2012,1,0,3560,-77.02253879,38.97923688,NW,525000,20012,4
29997,2,1,Y,7,3,2004,1,0,4017,-77.02255375,38.97910212,NW,295000,20012,4
29998,1,1,Y,6,3,2006,1,0,3024,-77.02422827,38.98124592,NW,375000,20012,4
29999,1,1,N,6,3,2017,1,0,1409,-77.02085629,38.9656708,NW,437500,20011,4
30000,1,0,N,6,3,2017,1,0,1409,-77.02095195,38.96566123,NW,424000,20011,4
30001,1,1,N,7,3,1996,1,0,1409,-77.02110391,38.96566309,NW,110000,20011,4
30002,3,1,Y,6,3,2017,1,0,1170,-77.02116195,38.96566254,NW,625000,20011,4
30003,2,1,Y,6,3,2016,1,0,1409,-77.02148747,38.96567185,NW,355000,20011,4
30004,1,0,N,6,3,1996,1,0,1409,-77.02163758,38.96566137,NW,110000,20011,4
30005,2,0,N,7,3,2004,1,0,1409,-77.02179382,38.96566216,NW,262000,20011,4
30006,1,0,N,6,3,2005,1,0,1409,-77.02185267,38.96566215,NW,299990,20011,4
30007,2,1,N,11,5,2007,1,0,1409,-77.02194521,38.96567573,NW,389900,20011,4
30008,1,1,N,6,3,2006,1,0,1170,-77.02200533,38.9656759,NW,400000,20011,4
30009,3,0,Y,6,3,2015,1,0,1856,-77.02220692,38.96568973,NW,499900,20011,4
30010,1,0,N,6,3,1993,1,0,2534,-77.02221693,38.96597664,NW,110000,20011,4
30011,3,0,Y,7,3,2018,1,0,1440,-77.02200553,38.96596101,NW,570000,20011,4
30012,1,0,Y,6,3,2013,1,0,1734,-77.02185149,38.96597158,NW,340000,20011,4
30013,1,1,Y,6,3,2015,1,0,1355,-77.0234324,38.96656618,NW,455000,20011,4
30014,1,0,N,6,3,2002,1,0,1355,-77.0232817,38.96655477,NW,125000,20011,4
30015,2,0,Y,6,3,2009,1,0,1355,-77.02297569,38.96656789,NW,275000,20011,4
30016,1,0,N,6,3,2012,1,0,1965,-77.02265438,38.96708566,NW,249900,20011,4
30017,2,0,Y,6,4,2018,2,2,1965,-77.02266345,38.96694774,NW,504700,20011,4
30018,3,1,Y,6,3,2017,1,0,1113,-77.02291774,38.96685283,NW,134000,20011,4
30019,1,0,N,6,3,2017,1,0,1355,-77.02312913,38.96685405,NW,387000,20011,4
30020,3,1,Y,7,3,2015,1,0,1355,-77.0232241,38.96686277,NW,480000,20011,4
30021,2,0,N,6,3,2013,1,0,1355,-77.02328249,38.96686276,NW,270000,20011,4
30022,1,1,Y,7,3,2014,1,0,1355,-77.02337826,38.96685301,NW,397000,20011,4
30023,2,1,Y,6,4,2007,1,0,1355,-77.02343365,38.96686192,NW,325000,20011,4
30024,2,0,Y,7,3,2013,1,0,1355,-77.02352308,38.96686523,NW,325000,20011,4
30025,3,0,Y,5,3,2013,1,1,1572,-77.02400216,38.966811,NW,425000,20011,4
30026,2,1,Y,8,4,1995,1,1,7980,-77.02093418,38.97510205,NW,245000,20012,4
30027,3,1,Y,10,4,2012,1,1,3562,-77.02013924,38.93900887,NW,695000,20011,4
30028,2,0,N,7,3,2007,1,1,2511,-77.0206699,38.93965233,NW,299000,20011,4
30029,1,0,N,8,3,2014,1,0,2511,-77.02048407,38.93963696,NW,470000,20011,4
30030,1,1,N,6,3,2004,1,1,2511,-77.02042029,38.93964985,NW,250000,20011,4
30031,2,1,N,6,3,2004,1,2,2520,-77.01843961,38.95453718,NW,324900,20011,4
30032,2,1,N,6,3,1999,1,1,2520,-77.01850168,38.95453563,NW,129000,20011,4
30033,2,1,Y,5,2,2015,1,0,1600,-77.01961587,38.95561879,NW,511500,20011,4
30034,2,0,Y,7,3,2014,1,0,1600,-77.01961808,38.95566257,NW,345000,20011,4
30035,2,1,Y,10,3,2016,1,0,1600,-77.01962017,38.95570671,NW,540000,20011,4
30036,3,1,Y,7,4,2017,1,1,1600,-77.01962237,38.95575058,NW,700000,20011,4
30037,1,0,N,6,3,2007,1,0,1600,-77.01962655,38.95583796,NW,310000,20011,4
30038,3,1,Y,6,4,2011,1,0,1600,-77.01962864,38.95588282,NW,309900,20011,4
30039,1,0,N,8,4,2011,1,0,2380,-77.0184197,38.95561943,NW,243800,20011,4
30040,3,1,Y,7,4,2017,2,0,2380,-77.01853795,38.95561608,NW,545000,20011,4
30041,3,1,Y,10,4,2014,1,0,2380,-77.01859656,38.95561445,NW,660000,20011,4
30042,1,0,N,6,3,2000,1,0,2380,-77.01865713,38.95561273,NW,105500,20011,4
30043,3,1,Y,10,4,2013,1,0,2380,-77.01871678,38.95561101,NW,514500,20011,4
30044,3,0,Y,6,6,2016,1,1,11532,-77.02278203,38.97439086,NW,789000,20012,4
30045,3,0,Y,7,3,2012,1,1,6534,-77.02260352,38.97410317,NW,600000,20012,4
30046,3,1,Y,10,4,2005,1,1,7500,-77.02424514,38.9738299,NW,495000,20012,4
30047,3,0,Y,8,5,2010,1,3,7794,-77.02272177,38.97398199,NW,851500,20012,4
30048,3,0,Y,5,4,2017,1,1,4266,-77.02296269,38.97387628,NW,849000,20012,4
30049,3,0,Y,9,3,2011,1,0,1419,-77.02088183,38.96656711,NW,292000,20011,4
30050,2,0,N,6,3,2015,1,0,1419,-77.02070874,38.96656516,NW,375000,20011,4
30051,1,0,N,6,3,2011,1,0,1419,-77.02066409,38.96656769,NW,275000,20011,4
30052,2,0,Y,7,3,2012,1,0,1419,-77.0205607,38.96656555,NW,300000,20011,4
30053,1,0,N,6,3,2008,1,0,1419,-77.02050346,38.96654727,NW,307500,20011,4
30054,2,0,Y,7,3,2009,1,0,1176,-77.02034434,38.9665673,NW,230000,20011,4
30055,2,0,Y,6,3,2013,1,0,1767,-77.02010133,38.9665631,NW,330000,20011,4
30056,1,0,N,6,3,2015,1,0,1767,-77.02010361,38.96647113,NW,380000,20011,4
30057,2,0,N,6,3,2007,1,0,1767,-77.02011121,38.96642483,NW,321000,20011,4
30058,2,1,Y,6,4,2013,1,0,1767,-77.02224144,38.96685783,NW,280000,20011,4
30059,1,0,N,5,2,2014,1,0,1767,-77.02224193,38.96694863,NW,370000,20011,4
30060,1,1,N,6,3,2009,1,0,1767,-77.02224185,38.96708483,NW,230000,20011,4
30061,2,0,Y,8,3,2017,1,0,1734,-77.02163952,38.96596549,NW,572500,20011,4
30062,2,0,Y,11,4,2008,1,0,1734,-77.02154687,38.96596371,NW,300000,20011,4
30063,3,1,Y,8,3,2015,1,0,1734,-77.02139063,38.96595572,NW,589900,20011,4
30064,1,1,N,6,3,2007,1,0,1440,-77.02133282,38.96595816,NW,316500,20011,4
30065,1,0,N,8,4,2010,1,0,1440,-77.02116273,38.96595531,NW,180000,20011,4
30066,3,1,Y,10,3,2013,1,0,1818,-77.01994114,38.95243629,NW,550000,20011,4
30067,1,1,N,7,3,2002,2,0,1275,-77.0217896,38.95109742,NW,121000,20011,4
30068,3,1,Y,10,4,2014,1,0,1530,-77.02181858,38.95119606,NW,569000,20011,4
30069,1,0,Y,6,3,2015,1,0,1530,-77.02182369,38.95129668,NW,428325,20011,4
30070,2,2,Y,8,3,2016,1,0,1530,-77.0218288,38.95139433,NW,599900,20011,4
30071,3,1,Y,6,4,2004,1,0,1530,-77.02183123,38.95144315,NW,395000,20011,4
30072,2,1,Y,6,4,2016,1,0,1530,-77.02182779,38.95149171,NW,410000,20011,4
30073,1,1,N,6,3,2000,1,0,1530,-77.0218375,38.95154242,NW,140500,20011,4
30074,2,1,N,6,3,2002,1,0,1530,-77.0218426,38.95164187,NW,131000,20011,4
30075,3,1,Y,8,3,2011,1,0,1530,-77.02184515,38.95169043,NW,374900,20011,4
30076,1,1,N,6,3,2018,1,0,1530,-77.02185026,38.95179006,NW,465000,20011,4
30077,1,1,N,6,2,2007,1,0,1530,-77.02185131,38.95183951,NW,383000,20011,4
30078,3,1,Y,8,3,2011,1,0,2565,-77.02031942,38.95119363,NW,455000,20011,4
30079,2,0,N,7,4,2006,2,0,2565,-77.02038252,38.95119181,NW,370000,20011,4
30080,1,1,N,6,3,2018,1,0,2565,-77.02044805,38.95118991,NW,710000,20011,4
30081,1,0,N,6,3,2015,1,0,2565,-77.0205115,38.95118801,NW,675000,20011,4
30082,2,0,N,6,3,2016,1,0,2565,-77.02063759,38.95118429,NW,550000,20011,4
30083,3,1,Y,10,3,2011,1,0,2565,-77.02070116,38.95118689,NW,399999,20011,4
30084,2,0,N,6,3,2012,1,0,1789,-77.02164353,38.96777264,NW,275000,20012,4
30085,3,1,Y,6,4,2016,1,0,2723,-77.0213389,38.96777323,NW,610000,20012,4
30086,1,0,N,5,2,2008,1,1,2508,-77.02188665,38.96809833,NW,330000,20012,4
30087,2,1,Y,4,3,2008,1,0,2640,-77.02205166,38.96809929,NW,443000,20012,4
30088,2,0,Y,6,4,2014,1,0,1560,-77.02218262,38.96808458,NW,450000,20012,4
30089,2,0,Y,7,4,2016,1,0,2130,-77.02225128,38.96808457,NW,560000,20012,4
30090,1,0,Y,6,3,2004,1,1,4350,-77.02094884,38.96804229,NW,355000,20012,4
30091,1,1,Y,5,3,1996,1,0,1828,-77.02014267,38.96829682,NW,130000,20012,4
30092,3,0,N,8,5,2015,1,2,2701,-77.02119543,38.96182223,NW,440000,20011,4
30093,3,0,N,8,3,2015,1,1,2701,-77.02098716,38.96181821,NW,530000,20011,4
30094,3,0,N,8,3,2011,1,1,2701,-77.02090836,38.96181805,NW,305000,20011,4
30095,2,1,N,8,3,2013,1,1,2701,-77.02077302,38.96182231,NW,495000,20011,4
30096,2,1,N,7,3,2012,1,1,2701,-77.02069709,38.96182259,NW,299000,20011,4
30097,3,1,Y,9,4,2010,2,1,2100,-77.02213451,38.96179485,NW,419000,20011,4
30098,2,1,Y,7,3,1998,1,1,2064,-77.02055425,38.96182261,NW,141500,20011,4
30099,2,1,N,9,4,2015,1,1,2975,-77.02217483,38.9615772,NW,399999,20011,4
30100,2,2,N,9,4,1999,1,2,4988,-77.02218356,38.9614655,NW,55000,20011,4
30101,1,1,N,7,3,2015,1,0,3438,-77.02014334,38.96087177,NW,460000,20011,4
30102,1,1,N,10,3,2007,1,0,3616,-77.02014355,38.96081592,NW,395000,20011,4
30103,3,1,Y,6,4,2015,1,0,4330,-77.02014387,38.96072089,NW,684999,20011,4
30104,1,1,N,9,4,2004,1,1,6840,-77.02017208,38.97396588,NW,565000,20012,4
30105,3,2,Y,10,4,2016,1,1,6900,-77.02116494,38.97453809,NW,1015000,20012,4
30106,1,1,N,9,4,1998,1,1,8500,-77.02051825,38.97383863,NW,140000,20012,4
30107,4,1,Y,11,5,2007,1,1,17680,-77.02053274,38.97445289,NW,950000,20012,4
30108,2,0,Y,8,4,1996,1,1,6840,-77.02096379,38.97454461,NW,227500,20012,4
30109,1,1,N,5,3,2016,1,1,4375,-77.02116601,38.97311425,NW,525000,20012,4
30110,1,1,Y,8,3,1995,1,1,10200,-77.0201748,38.97339089,NW,240000,20012,4
30111,1,0,N,10,5,2000,1,1,5130,-77.02117717,38.97338017,NW,169000,20012,4
30112,4,1,Y,7,5,2009,1,1,16501,-77.0210983,38.97281312,NW,837000,20012,4
30113,2,1,Y,6,3,2017,1,0,7000,-77.02084376,38.97211863,NW,700000,20012,4
30114,1,1,Y,6,3,2017,1,1,2272,-77.02224672,38.96308544,NW,535000,20011,4
30115,2,0,N,7,3,2018,2,0,1302,-77.02009524,38.96337617,NW,415000,20011,4
30116,1,0,N,7,3,2014,1,1,1760,-77.02194162,38.96711714,NW,410000,20011,4
30117,1,1,Y,7,3,2010,1,0,1760,-77.02178192,38.96711573,NW,309000,20011,4
30118,1,0,N,6,3,2017,1,0,1760,-77.02151664,38.96712181,NW,415000,20011,4
30119,2,0,Y,6,3,2017,1,0,1760,-77.02114473,38.96710909,NW,500000,20011,4
30120,1,1,Y,6,3,2004,1,0,1760,-77.0210388,38.96711496,NW,249999,20011,4
30121,2,2,Y,8,3,2014,1,0,3929,-77.02089949,38.95950022,NW,490000,20011,4
30122,3,1,Y,10,5,2017,1,1,5000,-77.02171536,38.95997868,NW,862500,20011,4
30123,3,1,Y,6,4,2017,1,1,3320,-77.02145212,38.95940797,NW,779900,20011,4
30124,3,1,Y,6,3,2018,1,0,2875,-77.02091234,38.95967606,NW,705000,20011,4
30125,2,0,N,6,3,2008,1,2,4072,-77.02090289,38.95930024,NW,330000,20011,4
30126,1,1,Y,6,3,2003,1,1,5000,-77.02138641,38.95997811,NW,389000,20011,4
30127,1,1,N,7,3,2017,1,0,1224,-77.02046133,38.95767703,NW,445000,20011,4
30128,1,0,N,7,3,2001,1,0,1296,-77.02052571,38.95767882,NW,155000,20011,4
30129,1,0,N,6,3,2018,1,0,1439,-77.02065078,38.9576752,NW,735000,20011,4
30130,2,1,Y,6,2,2009,1,0,1511,-77.02071447,38.95767329,NW,250000,20011,4
30131,3,1,Y,10,3,2012,1,0,1583,-77.02077827,38.95767139,NW,415000,20011,4
30132,1,0,N,8,4,2018,1,0,1802,-77.02101225,38.95766351,NW,460000,20011,4
30133,1,0,N,6,3,2003,1,0,2565,-77.02082679,38.95117813,NW,199900,20011,4
30134,1,1,N,8,3,2003,1,0,2565,-77.02089035,38.95117623,NW,207000,20011,4
30135,1,0,N,6,3,2001,1,0,2080,-77.02316042,38.96476882,NW,151000,20011,4
30136,1,0,N,6,3,2007,1,0,1950,-77.02308876,38.96476973,NW,275000,20011,4
30137,1,0,N,6,3,2006,1,0,1950,-77.02294857,38.96476949,NW,414000,20011,4
30138,1,0,N,6,3,2014,1,0,1950,-77.02273822,38.96476953,NW,25000,20011,4
30139,1,0,N,8,3,2004,1,1,2130,-77.02345961,38.96475569,NW,245000,20011,4
30140,1,0,N,7,3,2001,1,0,2175,-77.02353184,38.9644067,NW,112927,20011,4
30141,1,1,N,8,4,1999,1,0,2175,-77.02353065,38.9642913,NW,159900,20011,4
30142,1,1,Y,7,3,2012,1,0,2163,-77.02353352,38.96424311,NW,375000,20011,4
30143,1,2,N,8,4,2002,1,1,2655,-77.02370339,38.96396661,NW,259500,20011,4
30144,1,1,N,8,4,2002,1,1,2655,-77.02377574,38.96396624,NW,44090,20011,4
30145,2,1,N,9,4,1996,1,1,2970,-77.0239097,38.96396666,NW,152500,20011,4
30146,2,1,Y,8,3,2017,1,0,2503,-77.02264483,38.96392899,NW,515000,20011,4
30147,1,0,N,8,3,2008,1,0,2015,-77.02286441,38.96393516,NW,270000,20011,4
30148,1,0,N,8,3,1995,1,0,2015,-77.0229483,38.96393487,NW,118900,20011,4
30149,3,1,N,6,4,2013,1,0,2855,-77.02014409,38.96066449,NW,519000,20011,4
30150,2,0,Y,7,3,2014,2,0,2885,-77.02016085,38.96035515,NW,509000,20011,4
30151,3,1,Y,9,4,2018,2,1,2885,-77.02029503,38.96035512,NW,825000,20011,4
30152,1,1,N,7,3,2004,1,0,1833,-77.02036022,38.96035538,NW,315000,20011,4
30153,2,0,N,8,3,1995,1,0,2885,-77.02042183,38.96035582,NW,132000,20011,4
30154,2,0,Y,11,3,2003,1,1,1815,-77.02089603,38.96110811,NW,236000,20011,4
30155,3,1,Y,9,4,2015,1,1,2857,-77.02082957,38.96110812,NW,603000,20011,4
30156,1,2,N,8,4,2008,1,1,2857,-77.02070035,38.96110904,NW,380230,20011,4
30157,1,2,N,7,3,1999,1,1,2857,-77.02056708,38.9611097,NW,450000,20011,4
30158,1,2,N,6,3,2001,1,1,2857,-77.02036494,38.96110928,NW,148000,20011,4
30159,1,1,N,9,3,1995,2,1,2857,-77.02024459,38.96110994,NW,92000,20011,4
30160,1,1,N,6,3,2012,1,0,1500,-77.00975823,38.91318093,NW,400000,20001,5
30161,2,0,N,6,3,1993,1,0,1499,-77.00970242,38.91318138,NW,110000,20001,5
30162,1,0,N,6,3,2018,1,0,1499,-77.01034673,38.91316971,NW,650000,20001,5
30163,2,1,N,6,3,2001,1,0,1500,-77.01028597,38.91317656,NW,155000,20001,5
30164,2,1,Y,6,3,2009,1,0,1500,-77.01022913,38.9131762,NW,220000,20001,5
30165,2,0,Y,6,2,2006,1,0,1500,-77.01005271,38.91317928,NW,495000,20001,5
30166,2,1,Y,6,3,2016,1,1,1360,-77.01168211,38.9127688,NW,855000,20001,5
30167,1,0,N,6,3,1994,1,0,960,-77.01192922,38.91289048,NW,113500,20001,5
30168,2,1,Y,6,3,2009,1,1,1500,-77.01081613,38.91317057,NW,490000,20001,5
30169,2,0,Y,6,3,2003,1,1,1500,-77.01075687,38.91317967,NW,399000,20001,5
30170,2,1,Y,6,2,2017,1,1,1500,-77.0107006,38.91317985,NW,860000,20001,5
30171,5,1,Y,11,5,2004,2,0,1500,-77.01064087,38.91316887,NW,430000,20001,5
30172,1,1,Y,5,2,2000,1,1,1500,-77.01058184,38.91318023,NW,167500,20001,5
30173,2,0,N,6,3,2016,1,0,1500,-77.01040508,38.91317979,NW,640000,20001,5
30174,2,0,N,7,3,2001,2,0,1515,-77.02051005,38.96337619,NW,115000,20011,4
30175,2,0,N,6,2,1995,2,0,1515,-77.02062128,38.96337707,NW,76214,20011,4
30176,2,0,Y,7,3,2017,1,0,1515,-77.02068289,38.9633757,NW,618330,20011,4
30177,1,1,N,7,3,2001,1,0,1515,-77.02079424,38.9633765,NW,160000,20011,4
30178,2,0,N,7,3,2003,2,0,1515,-77.02096824,38.96338556,NW,218000,20011,4
30179,2,0,N,6,3,2013,1,0,1515,-77.02114143,38.96338562,NW,370000,20011,4
30180,2,0,N,7,3,2002,1,0,1515,-77.02138143,38.96338468,NW,210000,20011,4
